id,name_tr,name_en,category,sub_category,city,district,neighbourhood,address,region_id,summary_tr,summary_en,opening_hours,ticket_required,website,main_image_url,is_unesco,protection_status,source_name,source_url,last_update,lon,lat
TR-00066,Nemrut Dağı,Mount Nemrut,Tarihi ve Turistik Yer,Antik Kent,Adıyaman,Kahta,,"Nemrut Dağı Milli Parkı, Kahta, Adıyaman, Türkiye",TR-EAST,"Nemrut Dağı, Türkiye'nin Adıyaman ilinin Kahta ilçesinde bulunan 2.206 metre yüksekliğindeki dağdır. 1987 yılında UNESCO tarafından Dünya Mirası olarak ilan edilmiştir. Dağın zirvesinde, Kommagene Kralı I. Antiochos Theos tarafından yaptırılan tümülüs ve çeşitli heykeller bulunmaktadır.","Mount Nemrut is a 2,206-metre-high (7,238 ft) mountain in southeastern Turkey, notable for the summit where several large statues are erected around what is assumed to be a royal tomb from the 1st century BC. It is one of the most important tourist attractions in Turkey.",Gün doğumu - Gün batımı (Yaz sezonu). Kış sezonunda hava koşullarına bağlı olarak kapalı olabilir.,TRUE,,,TRUE,UNESCO Dünya Mirası,"Wikipedia, Unesco, Muze.gov.tr","https://tr.wikipedia.org/wiki/Nemrut_Da%C4%9F%C4%B1, https://whc.unesco.org/en/list/448/, https://muze.gov.tr/",2023-10-26,38.7525,38.0397
TR-00067,Olympos Antik Kenti,Olympos Ancient City,Antik Kent,Arkeolojik Sit Alanı,Antalya,Kumluca,Yazır,"Yazır Mahallesi, Olympos Mevkii, Kumluca/Antalya",TR-EAST,"Olympos, Antalya'nın Kumluca ilçesinde yer alan antik bir Likya kentidir. Tarihi MÖ 3. yüzyıla kadar uzanmaktadır. Kent, özellikle Helenistik, Roma ve Bizans dönemlerinde önemli bir liman kenti olmuştur. Olympos, doğal güzellikleri, antik kalıntıları ve Caretta Caretta kaplumbağalarının üreme alanı olmasıyla ünlüdür.","Olympos is an ancient Lycian city located in the Kumluca district of Antalya. Its history dates back to the 3rd century BC. The city was an important port city, especially during the Hellenistic, Roman and Byzantine periods. Olympos is famous for its natural beauties, ancient ruins and being a breeding ground for Caretta Caretta turtles.","Yaz aylarında 08:00-19:00, Kış aylarında 08:00-17:00",TRUE,,,TRUE,Sit Alanı,"Wikipedia, Unesco, Muze.gov.tr","https://tr.wikipedia.org/wiki/Olimpos_(Likya), https://muze.gov.tr/muze-detay?SectionId=ANT01&DistId=ANT&PlaceId=11",2023-10-26,30.466667,36.383333
TR-00068,Oylum Höyük,Oylum Höyük,Arkeolojik Sit Alanı,Höyük,Kilis,Merkez,,,TR-EAST,"Oylum Höyük, Türkiye'nin Kilis il merkezinin 10 km güneydoğusunda yer alan bir höyüktür. Tunç Çağı'nda önemli bir yerleşim yeriydi ve antik dönemde Kilikya bölgesinin bir parçasıydı. Kazılar, höyüğün MÖ 3000'den MS 11. yüzyıla kadar sürekli olarak yerleşim gördüğünü ortaya koymuştur.","Oylum Höyük is a tell located 10 km southeast of the city center of Kilis, Turkey. It was an important settlement in the Bronze Age and was part of the Cilicia region in ancient times. Excavations have revealed that the mound was continuously inhabited from 3000 BC to the 11th century AD.",,FALSE,,,FALSE,Arkeolojik Sit Alanı,"Wikipedia, Muze.gov.tr","https://tr.wikipedia.org/wiki/Oylum_H%C3%B6y%C3%BCk, https://muze.gov.tr/",2023-10-26,36.951944,37.165278
TR-00069,Perge Antik Kenti,Perge Ancient City,Tarihi Yer,Arkeolojik Sit Alanı,Antalya,Aksu,,"Aksu, Antalya, Türkiye",TR-EAST,"Perge, Antalya ilinin Aksu ilçesinde bulunan antik bir Pamphylia kentidir. Kent, özellikle Roma döneminde en parlak zamanlarını yaşamıştır ve birçok önemli yapıya ev sahipliği yapmıştır. Perge'nin tarihi, MÖ 3000'li yıllara kadar uzanmaktadır.","Perge was an ancient Pamphylian city, now located in Aksu, Antalya, Turkey. The city reached its peak during the Roman period and was home to many important structures. The history of Perge dates back to 3000 BC.",08:30-19:30,TRUE,,,FALSE,,"Wikipedia, Muze.gov.tr",https://tr.wikipedia.org/wiki/Perge,,30.816667,36.983333
TR-00070,Phaselis Antik Kenti,Phaselis Ancient City,Arkeolojik Sit Alanı,Antik Kent,Antalya,Kemer,Tekirova,"Tekirova Mahallesi, Kemer/Antalya",TR-EAST,"Phaselis, Antalya'nın Kemer ilçesinde yer alan antik bir liman kentidir. MÖ 7. yüzyılda Rodoslu kolonistler tarafından kurulmuştur. Tarihi boyunca önemli bir ticaret merkezi olmuştur.",Phaselis was an ancient Greek and Roman city on the coast of Lycia. Its ruins are located north of the modern town of Tekirova in the Kemer district of Antalya Province in Turkey. It was founded by the Rhodians in 7th century BC.,08:00-19:00,TRUE,,,FALSE,Sit Alanı,"Wikipedia, Muze.gov.tr","https://en.wikipedia.org/wiki/Phaselis, https://muze.gov.tr/muze-detay?SectionId=ANT01&DistId=ANT",2023-10-26,30.553611,36.538889
TR-00071,Pisidia Antiokheia Antik Kenti,Pisidia Antiokheia Ancient City,Antik Kent,Arkeolojik Alan,Isparta,Yalvaç,Yukarıkaşıkara,"Yukarıkaşıkara, 32400 Yalvaç/Isparta, Türkiye",TR-EAST,"Pisidia Antiokheia, Yalvaç ovasına hakim bir tepe üzerinde kurulmuştur. Şehir, Helenistik, Roma ve Bizans dönemlerinde önemli bir merkez olmuştur. Özellikle Hristiyanlık tarihindeki önemi büyüktür. Aziz Paul'un ilk misyonerlik gezisinde ziyaret ettiği ve önemli bir cemaat kurduğu yerdir.","Pisidia Antiokheia was founded on a hill overlooking the Yalvaç plain. The city was an important center in the Hellenistic, Roman and Byzantine periods. It is especially important in the history of Christianity. It is the place visited by Saint Paul on his first missionary journey and where he established an important congregation.","08:30-19:30, Kış Dönemi: 08:30-17:30",TRUE,,,FALSE,Arkeolojik Sit Alanı,"Wikipedia, Unesco, Muze.gov.tr",https://muze.gov.tr/muze-detay?SectionId=ANT&DistId=ANT06,2023-11-15,30.820556,38.283611
TR-00072,Ravanda Kalesi,Ravanda Castle,Tarihi Kale,Askeri Yapı,Şanlıurfa,Haliliye,Ravanda,"Ravanda Köyü, Haliliye, Şanlıurfa, Türkiye",TR-EAST,"Ravanda Kalesi, Şanlıurfa'nın Haliliye ilçesinde bulunan tarihi bir kaledir. Kale, Bizans döneminde inşa edilmiş ve daha sonra Eyyubiler ve Osmanlılar tarafından kullanılmıştır. Günümüzde kalenin büyük bir kısmı yıkılmış durumdadır.","Ravanda Castle is a historical castle located in the Haliliye district of Şanlıurfa. The castle was built during the Byzantine period and later used by the Ayyubids and Ottomans. Today, a large part of the castle is in ruins.",,FALSE,,,FALSE,,"Wikipedia, Muze.gov.tr",https://tr.wikipedia.org/wiki/Ravanda_Kalesi,2023-10-26,43.359722,37.755
TR-00073,Sagalassos Antik Kenti,Sagalassos Ancient City,Antik Kent,Arkeolojik Alan,Burdur,Ağlasun,,"Ağlasun, Burdur, Türkiye",TR-EAST,"Sagalassos, Burdur'un Ağlasun ilçesinde bulunan, antik dönemde Pisidia bölgesinin önemli bir kentiydi. Kent, özellikle Roma İmparatorluğu döneminde büyük bir gelişme göstermiştir. Günümüzde antik kentte tiyatro, hamam, agora, tapınaklar ve anıtsal yapılar bulunmaktadır. Sagalassos, arkeolojik önemi ve iyi korunmuş yapılarıyla dikkat çekmektedir.","Sagalassos was an important city of the Pisidia region in ancient times, located in the Ağlasun district of Burdur. The city showed great development, especially during the Roman Empire. Today, the ancient city has a theater, bath, agora, temples and monumental structures. Sagalassos attracts attention with its archaeological importance and well-preserved structures.",08:30-19:30,TRUE,,,FALSE,Arkeolojik Sit Alanı,"Wikipedia, Unesco, Muze.gov.tr",https://muze.gov.tr/muze-detay?SectionId=SAG01&DistId=SAG,2023-10-26,30.5325,37.680833
TR-00074,Seleucia Pieria Antik Kenti,Seleucia Pieria Ancient City,Antik Kent,Arkeolojik Alan,Hatay,Samandağ,,,TR-EAST,"Seleucia Pieria, Hatay'ın Samandağ ilçesi yakınlarında bulunan antik bir liman kentidir. Büyük İskender'in generallerinden I. Seleucus Nicator tarafından MÖ 300'de kurulmuştur. Kent, özellikle Roma döneminde önemli bir ticaret merkezi olmuştur. Günümüzde antik kentin kalıntıları ziyaret edilebilir.","Seleucia Pieria was an ancient port city founded by Seleucus I Nicator around 300 BC, near present-day Samandağ, Hatay. It was a significant trade center, especially during the Roman period. Today, the ruins of the ancient city can be visited.",,FALSE,,,FALSE,,"Wikipedia, Muze.gov.tr","https://tr.wikipedia.org/wiki/Seleucia_Pieria, https://muze.gov.tr/",2023-10-26,36.108333,35.933333
TR-00075,Şeytan Kalesi,Seytan Castle,Kale,Orta Çağ Kalesi,Artvin,Şavşat,Damlacık Köyü,"Damlacık Köyü, Şavşat, Artvin",TR-EAST,"Şeytan Kalesi, Artvin'in Şavşat ilçesinde yer alan tarihi bir kaledir. Orta Çağ'da inşa edildiği tahmin edilmektedir. Kale, etkileyici manzarası ve gizemli atmosferiyle ziyaretçilerini cezbetmektedir.",Seytan Castle is a historical castle located in the Şavşat district of Artvin. It is estimated to have been built in the Middle Ages. The castle attracts visitors with its impressive view and mysterious atmosphere.,,FALSE,,,FALSE,Tescilli Kültür Varlığı,"Wikipedia, Muze.gov.tr",https://tr.wikipedia.org/wiki/%C5%9Eeytan_Kalesi_(Artvin),2023-10-26,41.201111,41.083611
TR-00076,Side Antik Kenti,Ancient City of Side,Antik Kent,Arkeolojik Sit Alanı,Antalya,Manavgat,Side,"Side, 07330 Manavgat/Antalya",TR-EAST,"Side Antik Kenti, Türkiye'nin Antalya ilinin Manavgat ilçesinde yer alan antik bir şehirdir. Pamfilya bölgesinin önemli liman kentlerinden biriydi. Günümüzde önemli bir turistik merkezdir.","The Ancient City of Side is an ancient city located in the Manavgat district of Antalya, Turkey. It was one of the important port cities of the Pamphylia region. Today, it is an important tourist center.",08:00-19:00,TRUE,,,FALSE,Sit Alanı,"Wikipedia, Muze.gov.tr",https://tr.wikipedia.org/wiki/Side_(antik_kent),2023-10-26,31.386944,36.770556
TR-00077,Siirt Ulu Camii,Siirt Grand Mosque,Dini Yapı,Cami,Siirt,Merkez,,,TR-EAST,"Siirt Ulu Camii, Siirt'te bulunan tarihi bir camidir. Kitabesine göre 1129 yılında yapılmıştır. Minaresi 1965 yılında onarılmıştır.","Siirt Grand Mosque is a historical mosque located in Siirt. According to its inscription, it was built in 1129. The minaret was restored in 1965.",,FALSE,,,FALSE,,Wikipedia,https://tr.wikipedia.org/wiki/Siirt_Ulu_Camii,2023-11-19,41.954444,37.926944
TR-00078,Soli Pompeiopolis Antik Kenti,Soli Pompeiopolis Ancient City,Arkeolojik Sit Alanı,Antik Kent,Mersin,Mezitli,Mersin Üniversitesi Kampüsü,"Mersin Üniversitesi, Çiftlikköy Kampüsü, 33343 Yenişehir/Mersin",TR-EAST,"Soli Pompeiopolis, Mersin'in Mezitli ilçesinde yer alan antik bir liman kentidir. Kent, özellikle sütunlu caddesi ve antik limanı ile tanınır. Tarihi MÖ 700'lere kadar uzanmaktadır.",Soli Pompeiopolis is an ancient port city located in the Mezitli district of Mersin. The city is particularly known for its colonnaded street and ancient harbor. Its history dates back to 700 BC.,08:30-19:30,TRUE,,,FALSE,Koruma Altında,"Wikipedia, Muze.gov.tr","https://tr.wikipedia.org/wiki/Soli_Pompeiopolis, https://muze.gov.tr/muze-detay?SectionId=SOL01&DistId=SOL",2023-10-26,34.616667,36.8
TR-00079,St. Paul Kuyusu,St. Paul's Well,Tarihi Mekan,Kuyu,Mersin,Tarsus,,,TR-EAST,"St. Paul Kuyusu, Hristiyan inanışına göre St. Paul'un doğduğu ev olarak kabul edilen yerin yakınında bulunan ve onun tarafından kullanıldığına inanılan kuyudur.","St. Paul's Well is a well located near the traditional birthplace of St. Paul in Tarsus, Turkey, and believed to have been used by him.",,FALSE,,,TRUE,UNESCO Dünya Mirası Geçici Listesi,"Wikipedia, Unesco, Muze.gov.tr",https://whc.unesco.org/en/tentativelists/324/,2023-10-27,34.8797,36.9236
TR-00080,St. Pierre Kilisesi,St. Peter's Church,Dini Yapı,Kilise,Hatay,Antakya,,"Habib-i Neccar Dağı eteği, Antakya, Hatay",TR-EAST,"St. Pierre Kilisesi, Hristiyanlık tarihinde önemli bir yere sahip olan ve Antakya'da bulunan bir mağara kilisedir. Katolik Kilisesi tarafından hac yeri olarak kabul edilir.","St. Peter's Church is a cave church in Antakya, significant in Christian history and recognized as a place of pilgrimage by the Catholic Church.",08:00-19:00,TRUE,,,TRUE,Kültür Varlığı,"Wikipedia, Unesco, Muze.gov.tr",https://muze.gov.tr/muze-detay?SectionId=HAT01&DistId=HAT,2023-10-20,36.1925,36.1547
TR-00081,Şuayb Antik Kenti,City of Şuayb,Antik Kent,Arkeolojik Sit Alanı,Şanlıurfa,Harran,,"Harran Ovası, Şanlıurfa",TR-EAST,"Şuayb Antik Kenti, Şanlıurfa'nın Harran ilçesi yakınlarında bulunan ve Hz. Şuayb'ın burada yaşadığına inanılan antik bir yerleşim yeridir. Kentte, Hz. Şuayb'ın makamı olarak kabul edilen bir mağara ve birçok kaya mezarı bulunmaktadır.","The Ancient City of Şuayb is an ancient settlement located near the Harran district of Şanlıurfa, where it is believed that Hz. Şuayb lived. In the city, there is a cave accepted as the place of Hz. Şuayb and many rock tombs.",,FALSE,,,FALSE,,"Wikipedia, Muze.gov.tr","https://tr.wikipedia.org/wiki/%C5%9Fuayb_Antik_Kenti, https://muze.gov.tr/",2023-10-26,39.029722,37.446944
TR-00082,Tarihi Kiğı Köprüleri,Historical Kiğı Bridges,Mimari,Köprü,Bingöl,Kiğı,,"Kiğı, Bingöl, Türkiye",TR-EAST,Kiğı'da bulunan tarihi köprüler hakkında genel bilgiler. Köprülerin yapım tarihleri ve mimari özellikleri hakkında detaylı bilgi bulunmamaktadır.,General information about the historical bridges in Kiğı. Detailed information about the construction dates and architectural features of the bridges is not available.,,FALSE,,,FALSE,,"Wikipedia, Unesco, Muze.gov.tr",,2023-10-26,40.2333,39.2
TR-00083,Taş Köprü,Stone Bridge,Mimari,Köprü,Kars,Merkez,Ortakapı,"Ortakapı Mahallesi, Kars Merkez",TR-EAST,"Taş Köprü, Kars şehir merkezinde bulunan ve Kars Çayı üzerinde yer alan tarihi bir köprüdür. Köprünün ne zaman yapıldığına dair kesin bir bilgi bulunmamakla birlikte, Osmanlı döneminde inşa edildiği tahmin edilmektedir. ","The Stone Bridge is a historical bridge located in the city center of Kars, Turkey, over the Kars River. Although there is no definite information about when the bridge was built, it is estimated to have been built during the Ottoman period.",,FALSE,,,FALSE,,Wikipedia,https://tr.wikipedia.org/wiki/Ta%C5%9F_K%C3%B6pr%C3%BC_(Kars),,43.076944,40.609722
TR-00084,Taş Medrese,Taş Madrasa,Mimari,Medrese,Kahramanmaraş,Dulkadiroğlu,,"Ulu Cami Civarı, Dulkadiroğlu, Kahramanmaraş",TR-EAST,"Taş Medrese, Kahramanmaraş'ta bulunan tarihi bir medresedir. Dulkadiroğulları döneminde yapılmıştır.",Taş Madrasa is a historical madrasa located in Kahramanmaraş. It was built during the Dulkadiroğulları period.,,FALSE,,,FALSE,,"Muze.gov.tr, Wikipedia","https://muze.gov.tr/, https://tr.wikipedia.org/wiki/Ta%C5%9F_Medrese_(Kahramanmara%C5%9F)",2024-01-01,36.925278,37.588611
TR-00085,Taşköprü,Taşköprü,Mimari,Köprü,Adana,Seyhan,,"Seyhan, Adana, Türkiye",TR-EAST,"Taşköprü, Adana'da Seyhan Nehri üzerinde bulunan tarihi bir köprüdür. Roma İmparatoru Flavius Constantinus tarafından yaptırılmıştır.","Taşköprü is a Roman bridge in Adana, Turkey, spanning the Seyhan River. It was built by Roman Emperor Flavius Constantinus.",24 saat açık,FALSE,,,FALSE,Koruma altında,Wikipedia,https://tr.wikipedia.org/wiki/Ta%C5%9Fk%C3%B6pr%C3%BC_(Adana),2023-10-26,35.329444,36.983889
TR-00086,Termessos Antik Kenti,Termessos Ancient City,Antik Kent,Arkeolojik Sit Alanı,Antalya,Döşemealtı,Bayatbademleri,"Bayatbademleri Mahallesi, Termessos Milli Parkı, Döşemealtı/Antalya",TR-EAST,"Termessos, Türkiye'nin Antalya ilinin Döşemealtı ilçesinde yer alan antik bir Pisidia kentidir. Güllük Dağı'nın zirvesine yakın bir konumda, sarp kayalıklar arasında kurulmuştur. Kent, doğal güzellikleri ve iyi korunmuş kalıntılarıyla dikkat çekmektedir.","Termessos is an ancient Pisidian city located in the Döşemealtı district of Antalya, Turkey. It is situated near the summit of Mount Güllük, amidst steep, rocky terrain. The city is notable for its natural beauty and well-preserved ruins.",08:30-17:30,TRUE,,,TRUE,Milli Park,"Wikipedia, Unesco, Muze.gov.tr",https://muze.gov.tr/muze-detay?SectionId=ANT01&DistId=ANT,2023-10-26,30.486944,36.969167
TR-00087,Titus Tüneli,Titus Tunnel,Tarihi Yer,Antik Tünel,Hatay,Samandağ,,,TR-EAST,"Titus Tüneli, Hatay'ın Samandağ ilçesinde bulunan ve Roma İmparatorluğu döneminde dağdan gelen suları şehirden uzaklaştırmak amacıyla yapılan antik bir tüneldir.","The Titus Tunnel is an ancient Roman tunnel near Samandağ, Turkey, built to divert floodwaters from the city.",,FALSE,,,FALSE,,"Wikipedia, Muze.gov.tr",https://en.wikipedia.org/wiki/Vespasianus_Titus_Tunnel,2023-10-26,36.121944,36.082222
TR-00088,Üç Kümbetler,Üç Kümbetler,Anıt Mezar,Selçuklu Mezarlığı,Erzurum,Yakutiye,,,TR-EAST,"Üç Kümbetler, Erzurum'da bulunan tarihi bir yapılar topluluğudur. Bu yapılar, 12. yüzyılın sonları ile 14. yüzyılın başlarına tarihlenmektedir ve Anadolu Selçuklu dönemine aittir. Kümbetler, Türk İslam sanatının önemli örneklerindendir.","Üç Kümbetler (Three Tombs) are a historical complex located in Erzurum, Turkey. These structures date back to the late 12th and early 14th centuries, belonging to the Anatolian Seljuk period. The tombs are important examples of Turkish Islamic art.",,FALSE,,,FALSE,,"Wikipedia, Muze.gov.tr",https://tr.wikipedia.org/wiki/%C3%9C%C3%A7_K%C3%BCmbetler,,41.2744,39.9169
TR-00089,Urartu Kalıntıları (Van),Urartian Remains (Van),Arkeolojik Alan,Antik Kent,Van,Tuşba,Merkez,,TR-EAST,"Van'daki Urartu kalıntıları, bölgenin zengin tarihini yansıtan önemli arkeolojik alanlardır. Bu kalıntılar, Urartu Krallığı'nın izlerini taşır ve bölgenin kültürel mirasının önemli bir parçasını oluşturur.",The Urartian ruins in Van are important archaeological sites reflecting the rich history of the region. These ruins bear traces of the Urartu Kingdom and form an important part of the region's cultural heritage.,,FALSE,,,TRUE,Koruma Altında,"Wikipedia, Unesco, Muze.gov.tr",https://muze.gov.tr/,2023-10-26,43.295833,38.486944
TR-00090,Urfa Kalesi,Urfa Castle,Tarihi Kale,Savunma Yapısı,Şanlıurfa,Haliliye,Kaleboynu,"Kaleboynu, 63200 Haliliye/Şanlıurfa, Türkiye",TR-EAST,"Urfa Kalesi, Şanlıurfa'da bulunan tarihi bir kaledir. Kale, şehrin merkezinde, yüksek bir tepe üzerinde yer almaktadır. Tarihi boyunca birçok medeniyete ev sahipliği yapmıştır ve günümüzde turistik bir cazibe merkezidir.",Urfa Castle is a historical castle located in Şanlıurfa. The castle is located on a high hill in the city center. It has hosted many civilizations throughout its history and is now a tourist attraction.,Açık,FALSE,,,FALSE,,"Wikipedia, Unesco, Muze.gov.tr",https://tr.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa_Kalesi,2023-10-26,38.794722,37.146667
TR-00091,Van Kalesi,Van Fortress,Tarihi Kale,Urartu Kalesi,Van,Tuşba,Eski Van Şehri,"Van Kalesi, Tuşba, Van, Türkiye",TR-EAST,"Van Kalesi, Van Gölü'nün doğusunda yer alan ve Urartular tarafından MÖ 9. yüzyılda inşa edilmiş tarihi bir kaledir. Urartu Krallığı'nın başkenti Tuşpa'nın merkeziydi ve stratejik öneme sahipti.","Van Fortress is a historical castle located east of Lake Van, built by the Urartians in the 9th century BC. It was the center of Tuşpa, the capital of the Urartu Kingdom, and had strategic importance.",,FALSE,,,FALSE,Koruma Altında,"Wikipedia, Muze.gov.tr","https://tr.wikipedia.org/wiki/Van_Kalesi, https://muze.gov.tr/",2023-10-26,43.283333,38.483333
TR-00092,Varda Köprüsü,Varda Bridge,Mimari,Köprü,Adana,Karaisalı,Hacıkırı,"Hacıkırı, Karaisalı/Adana, Türkiye",TR-EAST,"Varda Köprüsü, diğer adıyla Alman Köprüsü, Adana'nın Karaisalı ilçesinde bulunan tarihi bir demiryolu köprüsüdür. 1912 yılında Almanlar tarafından inşa edilmiştir.","Varda Bridge, also known as the German Bridge, is a historical railway bridge located in the Karaisalı district of Adana. It was built in 1912 by Germans.",,FALSE,,,FALSE,,Wikipedia,https://tr.wikipedia.org/wiki/Varda_K%C3%B6pr%C3%BCs%C3%BC,2023-10-20,35.085833,37.343889
TR-00093,Yakutiye Medresesi,Yakutiye Madrasa,Mimari,Medrese,Erzurum,Yakutiye,,,TR-EAST,"Yakutiye Medresesi, Erzurum'da bulunan tarihi bir medresedir. İlhanlı hükümdarı Sultan Olcayto döneminde, Cemaleddin Hoca Yakut tarafından 1310 yılında yaptırılmıştır. Türk-İslam eserlerinin önemli örneklerindendir.","The Yakutiye Madrasa is a historical madrasa located in Erzurum. It was built in 1310 during the reign of Ilkhanid ruler Sultan Olcayto, by Cemaleddin Hoca Yakut. It is an important example of Turkish-Islamic works.",,FALSE,,,FALSE,,"Muze.gov.tr, Wikipedia",https://muze.gov.tr/muze-detay?SectionId=ERZ01&DistId=ERZ,2023-10-26,41.274444,39.916944
TR-00094,Yazılı Kanyon,Yazılı Canyon,Doğal Alan,Kanyon,Isparta,Sütçüler,Kuzca,"Kuzca, Sütçüler/Isparta",TR-EAST,"Yazılı Kanyon Tabiat Parkı, Isparta'nın Sütçüler ilçesinde bulunan doğal güzellikleriyle ünlü bir tabiat parkıdır. Kanyonun içinden geçen akarsu ve çevresindeki zengin bitki örtüsü ziyaretçilerini cezbeder. Ayrıca kanyonun kayalıklarında antik döneme ait yazılar bulunmaktadır.",Yazılı Canyon Nature Park is a nature park famous for its natural beauties in the Sütçüler district of Isparta. The stream flowing through the canyon and the rich vegetation around it attract visitors. There are also ancient inscriptions on the rocks of the canyon.,,TRUE,,,FALSE,Tabiat Parkı,"Wikipedia, Muze.gov.tr","https://tr.wikipedia.org/wiki/Yaz%C4%B1l%C4%B1_Kanyon_Tabiat_Park%C4%B1, https://muze.gov.tr/",2023-10-26,38.313889,30.818889
TR-00095,Yesemek Açık Hava Heykel Atölyesi,Yesemek Open Air Sculpture Workshop,Arkeolojik Alan,Heykel Atölyesi,Gaziantep,İslahiye,Yesemek,"Yesemek Köyü, İslahiye, Gaziantep",TR-EAST,"Yesemek Açık Hava Heykel Atölyesi, Türkiye'nin Gaziantep ilinin İslahiye ilçesinde bulunan antik bir taş ocağı ve heykel atölyesidir. Hitit İmparatorluğu döneminde başlayıp daha sonra Roma döneminde de kullanılmıştır.","Yesemek Open Air Sculpture Workshop is an ancient quarry and sculpture workshop located in the İslahiye district of Gaziantep, Turkey. It started during the Hittite Empire and was later used during the Roman period.",08:00-19:00,FALSE,,,TRUE,Sit Alanı,"Wikipedia, Unesco, Muze.gov.tr",https://muze.gov.tr/muze-detay?SectionId=YSK01&DistId=YSK,2023-10-26,36.883333,37.183333
TR-00096,Zerzevan Kalesi,Zerzevan Castle,Arkeolojik Alan,Kale,Diyarbakır,Çınar,Demirören Mahallesi,"Zerzevan, Demirören Mahallesi, Çınar/Diyarbakır",TR-EAST,"Zerzevan Kalesi, Diyarbakır'ın Çınar ilçesinde bulunan tarihi bir Roma askeri üssüdür. İçerisinde Mithras tapınağı da bulunan kale, önemli bir turistik merkezdir.","Zerzevan Castle is a historical Roman military base located in the Çınar district of Diyarbakır. The castle, which also houses a Temple of Mithras, is an important tourist center.",08:00–17:00,TRUE,,,FALSE,,"Wikipedia, Unesco, Muze.gov.tr",https://muze.gov.tr/muze-detay?SectionId=VRN01&PlaceId=37791,2023-10-26,40.445833,37.766667
TR-00097,Zeugma Antik Kenti,Zeugma Ancient City,Arkeolojik Sit Alanı,Antik Kent,Gaziantep,Nizip,Belkıs,"Belkıs Köyü, Nizip, Gaziantep",TR-EAST,"Zeugma, Gaziantep ilinin Nizip ilçesi yakınlarında bulunan antik bir kenttir. MÖ 300'lerde Büyük İskender tarafından 'Selevkos Euphrates' adıyla kurulmuştur. Roma İmparatorluğu döneminde önemi artmış ve büyük bir ticaret merkezi haline gelmiştir. Özellikle mozaikleriyle ünlüdür.","Zeugma is an ancient city located near the town of Nizip in Gaziantep Province, Turkey. It was founded as 'Seleucia on the Euphrates' by Seleucus I Nicator in the 3rd century BC. It rose to prominence during the Roman Empire, becoming a major commercial center. It is particularly famous for its mosaics.",08:00-17:00 ,TRUE,,,TRUE,Sit Alanı,"Wikipedia, Unesco, Muze.gov.tr","https://tr.wikipedia.org/wiki/Zeugma_(antik_kent), https://whc.unesco.org/en/tentativelists/5032/, https://muze.gov.tr/",2023-10-26,37.051944,37.069722
TR-00098,Zeugma Mozaik Müzesi,Zeugma Mosaic Museum,Müze,Arkeoloji Müzesi,Gaziantep,Şehitkamil,Mithatpaşa,"Mithatpaşa Mahallesi, Hacı Sani Konukoğlu Bulvarı No:12, Şehitkamil, Gaziantep",TR-EAST,"Zeugma Mozaik Müzesi, Türkiye'nin Gaziantep şehrinde bulunan ve özellikle Roma dönemine ait mozaikleriyle ünlü bir müzedir. Müzede, Zeugma antik kentinden çıkarılan mozaikler sergilenmektedir. Müze, dünyanın en büyük mozaik müzelerinden biridir ve özellikle 'Çingene Kızı' mozaiği ile tanınır.","The Zeugma Mosaic Museum in Gaziantep, Turkey, is renowned for its Roman-era mosaics. The museum houses mosaics excavated from the ancient city of Zeugma and is one of the largest mosaic museums in the world, best known for the 'Gypsy Girl' mosaic.",08:30–17:30,TRUE,,,FALSE,,"Wikipedia, Muze.gov.tr",https://muze.gov.tr/muze-detay?SectionId=GAM01&PlaceId=3687,2023-10-26,37.059167,37.049444
TR-00099,Zinciriye Medresesi,Zinciriye Madrasa,Mimari,Medrese,Mardin,Merkez,Şar,"Şar Mahallesi, 47100 Artuklu/Mardin",TR-EAST,"Zinciriye Medresesi, Mardin'de bulunan tarihi bir medresedir. Artuklu döneminde inşa edilmiştir ve şehrin önemli tarihi yapılarından biridir.",Zinciriye Madrasa is a historical madrasa located in Mardin. It was built during the Artuqid period and is one of the important historical structures of the city.,09:00-17:00,FALSE,,,FALSE,Kültür Varlığı,"Wikipedia, Muze.gov.tr","https://tr.wikipedia.org/wiki/Zinciriye_Medresesi, https://muze.gov.tr/",2024-01-01,40.734444,37.327778